Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,OrientationAzimuth,OrientationPitch,OrientationRoll,GameRotX,GameRotY,GameRotZ,GameRotW,Pressure
1747655894356,0.0071784677,4.991428,9.346365,0.097814724,0.1838703,0.06139191,4.4437504,-66.600006,-7.9500003,140.8279,-26.933636,0.76060367,0.16267568,0.16695435,0.7129924,0.66129017,984.3918
1747655894379,-0.4546363,4.9698925,7.989635,0.33360854,-0.032986697,0.035124727,4.51875,-66.543755,-8.400001,140.728,-27.281378,0.61573786,0.16385211,0.16969094,0.7129854,0.66031003,984.3918
1747655894402,-0.6939186,5.0129633,6.640083,0.2957349,-0.06291907,0.109650224,4.6687503,-66.637505,-8.34375,140.65201,-27.710405,0.66919595,0.16655552,0.17214777,0.712597,0.65941626,984.39325
1747655894423,-0.22253251,5.0799623,6.6161547,0.17295109,-0.055588696,0.17501275,4.9125004,-66.76875,-8.4375,140.48482,-28.064957,0.77185804,0.16952464,0.17430791,0.7128878,0.65777594,984.39325
1747655894444,0.44985065,5.2498527,6.680761,0.06543889,-0.10079269,0.14813471,5.15625,-67.012505,-8.625,140.2614,-28.304296,0.9261759,0.17147234,0.17499799,0.7135371,0.6563823,984.3837
1747655894465,0.8853444,5.1996036,7.2287173,0.010461059,-0.16371176,0.031459536,5.64375,-67.03125,-8.83125,140.07468,-28.442783,1.1468008,0.17379302,0.1744165,0.7139446,0.655483,984.3713
1747655894486,0.55034924,5.1828537,7.159325,0.0037415468,-0.16249003,-0.03940078,5.4750004,-67.2375,-8.868751,140.01527,-28.533564,1.4436442,0.17553438,0.1736001,0.7135641,0.65565,984.3713
1747655894507,0.2943172,5.393422,7.3196445,-0.07689261,-0.14905101,-0.07666353,5.71875,-67.275,-9.28125,140.06516,-28.583601,1.6176548,0.17685504,0.1727847,0.7129028,0.6562297,984.3664
1747655894529,-0.09571291,5.491528,7.54457,-0.17707443,-6.108648E-4,-0.05650499,5.7937503,-67.293755,-9.0375,140.15381,-28.55606,1.7285275,0.17716035,0.17187779,0.71231693,0.6570212,984.3664
1747655894553,0.49292147,5.541777,8.539984,-0.27175847,0.14660755,-0.057115857,5.34375,-67.33125,-8.6625,140.22919,-28.298841,1.5896262,0.17445144,0.17093824,0.71255296,0.6577348,984.3586
1747655894575,-0.1363909,5.639883,9.394221,-0.11232276,0.037873615,-0.1499673,5.6062503,-67.200005,-8.493751,140.31279,-28.064188,1.4065614,0.17233618,0.17045975,0.7124338,0.65854514,984.3586
1747655894597,-1.1006985,5.852844,9.2793665,0.10636683,-0.027488915,-0.06627883,5.5125003,-67.05,-8.71875,140.48492,-27.987278,1.2653482,0.17175642,0.17103304,0.7113867,0.659679,984.3781
1747655894620,-0.96430755,6.0634127,8.700303,0.20471606,-0.07269291,0.038179047,5.6062503,-66.99375,-8.700001,140.5784,-28.124699,1.1875322,0.17293337,0.172481,0.71079344,0.65963405,984.3781
1747655894644,-0.971486,6.290731,8.398808,0.18761185,-0.14599667,0.120034926,5.86875,-67.068756,-8.775001,140.4625,-28.614237,1.3240427,0.17570986,0.17410125,0.7104909,0.6588,984.4006
1747655894667,-0.24885355,6.4773707,8.606983,0.12896882,-0.1472184,0.0980438,6.1687503,-66.918755,-8.606251,140.3077,-28.87359,1.5206218,0.17879029,0.17490378,0.7105789,0.65766275,984.40643
1747655894689,-0.4642076,6.570691,8.937193,0.045891218,-0.13316852,0.065667965,6.15,-67.106255,-8.3625,140.15285,-29.13835,1.7824808,0.18111156,0.1751761,0.71050614,0.6570334,984.40643
1747655894713,-0.22731815,6.879365,9.126225,-0.009086614,-0.12095123,0.05650499,6.2812505,-66.95625,-8.325001,140.0729,-29.228859,1.9212887,0.18266423,0.17498383,0.71052414,0.6566353,984.413
1747655894735,-0.038285162,7.085148,9.104691,-0.122707464,-0.12278382,0.01802051,5.9812503,-66.825005,-8.587501,140.01105,-29.272654,2.056014,0.1837089,0.17422724,0.7104788,0.6565941,984.413
1747655894757,0.4019942,7.01097,9.504292,-0.21555892,-0.05131264,-0.04612029,5.86875,-66.99375,-8.981251,139.98865,-29.221653,2.175104,0.18365902,0.17299159,0.71040934,0.65700984,984.42303
1747655894780,0.5623133,6.463014,9.726824,-0.24671301,0.0,-0.13164136,6.39375,-67.03125,-9.150001,140.0967,-28.957886,2.184267,0.182584,0.17173538,0.7101501,0.6579186,984.42303
1747655894802,0.27517462,5.790631,9.686146,-0.2540434,0.091018856,-0.20066908,6.39375,-67.03125,-9.13125,140.34984,-28.662182,2.0244713,0.18031488,0.17037871,0.709353,0.65975446,984.42426
1747655894825,0.21296121,5.1661043,9.379865,-0.21494804,0.18142684,-0.160352,6.8250003,-66.825005,-9.09375,140.58023,-28.409567,1.7498287,0.17680044,0.16997999,0.7086617,0.6615489,984.4289
1747655894846,0.41156548,4.6707897,9.171689,-0.13370302,0.04459313,-0.1621846,6.99375,-66.675,-9.225,140.77419,-28.189724,1.4600918,0.17430493,0.1699329,0.7082091,0.6627069,984.4289
1747655894869,0.42831525,4.063013,9.468399,-0.0060322895,-0.16249003,-0.15729769,7.05,-66.7125,-9.3,140.97598,-28.046673,1.3385122,0.1735425,0.16923673,0.7073055,0.6640488,984.43475
1747655894891,0.89491564,3.2303107,9.779466,0.31283912,-0.26755878,-0.14691298,7.6875005,-66.7125,-9.28125,141.2752,-28.083157,1.551035,0.17621265,0.16798517,0.7052028,0.6658972,984.43475
1747655894914,0.86141616,2.8953154,8.276773,0.45272717,-0.20586143,-0.17928882,8.025001,-66.525,-9.0,141.52834,-28.512426,1.8306962,0.17996214,0.16876335,0.70325685,0.6667551,984.4289
1747655894936,0.81595254,2.7421749,7.4010005,0.28596106,-0.1508836,-0.17806709,7.9687505,-66.412506,-8.94375,141.75142,-28.930868,1.9577514,0.18413748,0.17061211,0.7007475,0.66778576,984.4289
1747655894957,0.9212367,2.7637103,7.63789,0.100869045,-0.21074834,-0.18173227,8.306251,-66.39375,-9.262501,141.9774,-29.1852,2.0566287,0.18626583,0.17083809,0.69903225,0.6689344,984.42035
1747655894982,1.1437693,3.0963125,8.114061,-0.15447243,-0.22479823,-0.23060146,8.625,-66.525,-9.50625,142.35666,-29.1564,2.2992167,0.18770723,0.16819769,0.69673157,0.6715956,984.42035
1747655895005,0.9954142,3.4241292,8.647661,-0.32062766,-0.091629714,-0.2819141,8.90625,-66.43125,-9.3,142.6716,-28.910084,2.4187727,0.18701456,0.16540484,0.69525266,0.67401075,984.3925
1747655895028,0.31106696,3.6466618,8.980264,-0.37438375,0.11606431,-0.30207264,8.90625,-66.675,-9.1875,143.04228,-28.519043,2.3526871,0.18344593,0.16259609,0.69362444,0.6773443,984.38934
1747655895050,-0.30867413,3.8931224,8.961121,-0.26687154,0.2516763,-0.23304491,9.375,-66.20625,-8.925,143.5973,-27.886616,1.8462551,0.17925312,0.1617414,0.6926745,0.67963964,984.38934
1747655895072,-0.2009971,4.347759,8.350951,-0.08666644,0.14477496,-0.14019346,9.4125,-66.09375,-9.543751,143.89406,-27.593954,1.3593978,0.17504339,0.16235237,0.69196886,0.68130803,984.3852
1747655895094,-0.059820566,4.5272202,7.4823565,0.054443322,0.0036651888,-0.10415245,10.293751,-65.475006,-9.76875,144.04312,-27.581404,1.1821928,0.17416963,0.16327004,0.69110036,0.6821936,984.3852
1747655895145,0.5766702,4.974678,7.350751,-0.08239039,0.15393792,-0.1621846,11.325001,-64.9875,-10.743751,144.32994,-27.715126,0.988318,0.17387499,0.16476764,0.68939584,0.6836319,984.3686
1747655895165,0.1794617,5.0009995,7.800602,-0.03046688,0.15332706,-0.16157374,11.493751,-65.137505,-10.950001,144.50993,-27.671618,0.7415701,0.17234784,0.16579615,0.6886544,0.6845166,984.3686
1747655895186,0.15314065,5.3072805,8.185846,0.09231694,0.05497783,-0.06994402,11.53125,-65.30625,-10.8,144.68524,-27.68026,0.4967383,0.17151324,0.16704376,0.6878979,0.6851832,984.35956
1747655895208,1.0073783,6.017949,8.260024,0.32994333,-0.01282816,-0.021685699,11.606251,-64.9875,-9.95625,144.75946,-27.992188,0.4111844,0.17305164,0.16899315,0.68723154,0.684987,984.35956
