Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,OrientationAzimuth,OrientationPitch,OrientationRoll,GameRotX,GameRotY,GameRotZ,GameRotW,Pressure
1747655982044,-0.10767702,5.6350975,7.6259255,-0.13255766,-0.29489496,0.112017326,9.28125,-66.1125,-7.6687503,142.37862,-28.834791,-0.85923344,0.16694862,0.1848524,0.70080096,0.6684578,984.382
1747655982065,0.58624154,5.4173503,9.233903,-0.2150244,-0.38041604,-0.01687514,9.150001,-66.037506,-7.7812505,142.30417,-28.718267,-0.40407905,0.1689148,0.18160996,0.7008069,0.66884625,984.382
1747655982086,0.4211368,5.285745,10.097712,-0.15027274,-0.057268575,-0.11217005,9.01875,-65.90625,-7.9875,142.38858,-28.507236,-0.07072447,0.16978958,0.1789106,0.70045674,0.66971856,984.3891
1747655982107,-0.22013968,5.2977095,9.5353985,-0.023823727,0.16508621,-0.076739885,9.0375,-65.662506,-8.45625,142.51498,-28.369452,-0.16456595,0.16861992,0.17781486,0.69993657,0.6708487,984.3891
1747655982128,0.15314065,5.2426744,8.3174515,0.050090913,-0.07315106,-0.1146135,9.431251,-65.53125,-9.09375,142.59766,-28.393063,-0.37196854,0.16771543,0.17922767,0.6994512,0.6712056,984.40765
1747655982149,-0.28713873,5.0009995,8.350951,0.02932151,-0.1763872,-0.13110685,9.4125,-65.793755,-9.1125,142.73265,-28.488667,-0.33638084,0.16900855,0.17906913,0.69827884,0.67214364,984.40765
1747655982170,-0.4331009,4.955536,8.413164,0.07880156,0.008093959,-0.055970486,9.637501,-65.55,-9.0375,142.90448,-28.57878,-0.268178,0.1698765,0.17907168,0.69728434,0.67295605,984.41864
1747655982192,-0.39960137,4.900501,7.685746,0.09957096,0.12660173,-0.0297033,9.9375,-65.662506,-8.775001,142.9579,-28.703106,-0.3939866,0.16990541,0.18094882,0.6967743,0.67297494,984.41864
1747655982214,-0.11964113,4.898108,7.960921,0.08613193,-4.581486E-4,-0.087124586,9.95625,-65.55,-8.38125,143.02426,-28.920773,-0.6170375,0.17004399,0.18293658,0.69625026,0.6729449,984.4179
1747655982236,-0.55752766,5.056034,8.676374,0.18142684,0.011148282,-0.108504854,10.05,-65.68125,-8.56875,143.14754,-29.067995,-0.6764197,0.17076649,0.18397659,0.69532156,0.6734384,984.4003
1747655982257,-1.2442678,5.386244,8.248059,0.3262018,0.10216714,0.02527453,9.993751,-65.55,-8.64375,143.25563,-29.33653,-0.8287903,0.17190708,0.18713836,0.69420224,0.6734318,984.4003
1747655982278,-0.5407779,5.7020965,7.7742805,0.365908,0.04046979,0.10346522,9.84375,-65.775,-8.56875,143.20152,-29.753353,-0.9833923,0.17374082,0.1905442,0.6939951,0.6722186,984.37885
1747655982299,-0.5623133,6.3361945,7.3363943,0.3536907,-0.08659008,0.027717989,10.181251,-65.71875,-8.512501,143.0798,-30.245115,-0.9580532,0.17690721,0.19335796,0.6936057,0.67099005,984.37885
1747655982320,-1.7706888,6.826723,7.338787,0.26633704,-0.012675445,0.072921984,9.975,-65.850006,-7.9687505,143.01709,-30.85858,-0.8958357,0.17999025,0.19605614,0.6927808,0.6702389,984.3664
1747655982344,-1.1988041,7.288538,7.487142,0.077579826,-0.02367101,0.18898629,10.33125,-65.83125,-7.6312504,142.74928,-31.411423,-0.961398,0.18255897,0.20002206,0.692923,0.66822237,984.3664
1747655982366,-0.7680961,7.3172517,8.961121,-0.05070178,-0.21914774,0.14989094,10.5,-66.01875,-7.4437504,142.51985,-31.575634,-0.8011646,0.18416247,0.20037714,0.6934847,0.6670923,984.3476
1747655982388,-0.44985065,7.3986077,10.061819,-0.04703659,-0.2319759,0.0881936,10.5375,-66.225006,-7.2375,142.35368,-31.610785,-0.49209657,0.18640956,0.19866376,0.69384617,0.6666046,984.3476
1747655982411,-0.7896315,7.4153576,10.564312,-0.022601997,-0.1122464,0.08025236,10.51875,-66.262505,-7.3875003,142.25803,-31.627314,-0.23119454,0.18797208,0.19743058,0.6939184,0.66645694,984.34686
1747655982432,-0.6843473,7.355537,10.832308,0.021991132,-0.09636392,0.1211803,10.5,-66.43125,-7.2375,142.16737,-31.653955,-0.0962324,0.18874547,0.19716479,0.6942028,0.66602075,984.34686
1747655982454,-0.40917268,7.094719,11.040483,0.116675176,-0.17211115,0.15722132,10.462501,-66.262505,-7.36875,142.03003,-31.716543,0.03729906,0.1901468,0.19692333,0.6946222,0.6652559,984.363
1747655982477,-0.076570325,6.556334,10.770095,0.29932374,-0.23747368,0.23113596,10.837501,-66.24375,-7.33125,141.67418,-32.044846,0.5589268,0.19372658,0.19665623,0.69513917,0.6637604,984.382
1747655982498,0.83748794,6.0251274,8.999406,0.37323838,-0.3755291,0.19876012,10.6875,-66.450005,-7.4437504,141.39114,-32.42653,1.0234381,0.19953696,0.19680518,0.6955067,0.66160655,984.382
1747655982519,1.6079768,5.206782,8.288737,0.13561198,-0.37064222,0.015500694,10.743751,-66.4875,-7.89375,141.18336,-32.808743,1.6334375,0.20483649,0.19568036,0.6950861,0.6607621,984.3991
1747655982541,1.0839486,4.287938,8.437093,-0.07513637,0.015424335,-0.15920663,10.63125,-66.99375,-7.70625,141.18602,-32.935722,2.1000469,0.20726411,0.19397958,0.6943037,0.66132885,984.3991
1747655982563,0.083748795,3.546163,8.810373,-0.10995566,0.32330018,-0.1598175,10.70625,-66.99375,-8.53125,141.38333,-32.801357,2.0034018,0.20521714,0.19383986,0.69384354,0.66249007,984.39984
1747655982585,-0.062213387,3.1657043,8.592627,0.03970621,0.18157956,-0.10483967,11.08125,-66.9,-8.34375,141.67133,-32.51773,1.33559,0.20089127,0.19530667,0.69385195,0.6633758,984.39984
1747655982607,-0.31585258,2.9766715,8.130812,0.21441354,-0.14278965,-0.040088,11.00625,-67.125,-8.2875,141.83626,-32.535137,1.1656067,0.2002178,0.19613563,0.6932522,0.6639616,984.38715
1747655982628,-0.50488555,3.07717,7.3770723,0.27366742,-0.30527967,0.102854356,11.025001,-67.162506,-8.231251,141.86205,-32.712734,1.3921626,0.20259942,0.19591399,0.6925622,0.6640247,984.38715
1747655982649,0.715454,3.574877,6.5252275,0.16249003,-0.38163778,0.19876012,11.3625,-67.21875,-8.212501,141.70049,-32.92183,1.8526404,0.20721833,0.1944354,0.69260603,0.6629875,984.36957
1747655982671,1.5672989,3.8763726,6.506085,-0.12522727,-0.41340274,0.077198036,11.137501,-67.6875,-8.1,141.49469,-33.01299,2.4539895,0.21069562,0.19155034,0.69285357,0.6624725,984.36957
1747655982693,1.5625132,4.0414777,7.5589266,-0.38912088,-0.15378521,-0.100563616,11.137501,-67.78125,-8.118751,141.4351,-32.835587,3.0173516,0.21203893,0.18614155,0.69275844,0.6636841,984.33563
1747655982715,0.37328035,4.261617,8.449057,-0.38728827,0.24266604,-0.15493058,10.931251,-67.537506,-8.137501,141.67044,-32.147465,3.1017952,0.20905216,0.1832394,0.692805,0.6653884,984.31537
1747655982738,-0.12921242,4.5966125,8.169097,-0.16371176,0.24755295,-0.037033677,11.137501,-67.21875,-8.137501,141.85849,-31.671106,2.5656064,0.20344196,0.18302979,0.69335663,0.66660935,984.31537
1747655982760,0.58624154,4.924429,8.018349,0.020158539,-0.07742711,-0.0077121677,11.08125,-66.76875,-8.25,141.88654,-31.533386,2.3442807,0.20140183,0.18333195,0.69371986,0.66676795,984.30756
1747655982781,1.0001999,5.1182475,7.668997,0.13133593,-0.15012002,-0.04864011,11.118751,-66.600006,-8.45625,141.9071,-31.584772,2.4686687,0.20295432,0.1828964,0.69318384,0.66697425,984.30756
1747655982802,1.0193424,5.3503513,6.893722,0.12522727,0.06307179,-0.0956767,11.38125,-66.95625,-8.34375,141.9675,-31.754482,2.6077528,0.2046315,0.18338595,0.69236666,0.6671761,984.30194
1747655982826,0.86859465,5.65424,6.908079,0.055588696,0.08933897,-0.106672265,11.6625,-67.162506,-7.7812505,142.1139,-32.003662,2.4343297,0.20496553,0.18537714,0.6915013,0.66742074,984.30194
1747655982847,1.6342978,5.9653068,7.8149586,0.16432263,-0.1262963,-0.100563616,11.83125,-67.33125,-7.7250004,142.21379,-32.144627,2.3726766,0.20605323,0.18652433,0.6904784,0.6678251,984.3005
1747655982868,2.2492533,5.9700923,8.059027,0.33841908,-0.18127412,-0.18547381,11.7375,-67.162506,-7.6875005,142.33395,-32.41063,2.543798,0.20921168,0.18706918,0.68890524,0.6683152,984.3005
1747655982890,1.7252251,5.8217373,7.4416785,0.4092794,0.0044287695,-0.3125337,11.981251,-67.106255,-8.0625,142.64586,-32.977108,2.6945796,0.21288903,0.18893903,0.6864758,0.6691273,984.2961
1747655982913,-0.023928227,6.0777693,7.568498,0.34391686,0.20418155,-0.22823435,11.775001,-67.125,-8.587501,143.142,-33.691536,2.267511,0.21531858,0.19479638,0.682891,0.6703374,984.2966
1747655982936,-0.19621146,6.4055862,8.068598,0.46425724,0.09117157,-0.025427246,11.868751,-67.21875,-8.118751,143.27933,-34.156303,1.9567604,0.21644783,0.19909067,0.68158287,0.67004335,984.2966
1747655982957,0.13878371,6.570691,7.678568,0.52839804,-0.19471315,0.08269582,12.093751,-67.425,-8.15625,143.2448,-34.747017,1.9309504,0.22084297,0.20353448,0.6803801,0.6684946,984.3039
1747655982979,0.6867401,6.6305118,8.224132,0.38973173,-0.28206682,0.049709123,12.1125,-67.481255,-7.93125,143.13766,-35.351433,2.2546022,0.226147,0.2050655,0.679285,0.6673662,984.3039
1747655983000,0.67477596,6.558727,8.949157,0.20769402,-0.092087865,-0.04130973,11.75625,-68.15625,-7.89375,143.08353,-35.797737,2.61917,0.23076361,0.20592979,0.67800844,0.6668175,984.3117
1747655983022,0.5455636,6.439086,9.284152,0.015882485,-0.029779658,-0.11033745,11.55,-68.71875,-7.89375,143.12628,-36.0447,2.7365892,0.2318603,0.20653135,0.67719644,0.6670761,984.3117
1747655983044,-0.44745782,6.3960147,10.557134,-0.13805544,0.2206749,-0.13782637,11.2875,-69.225006,-7.425,143.405,-35.963165,2.4987354,0.23020044,0.20662817,0.6765187,0.6683076,984.32074
1747655983066,-1.2035898,6.73101,10.124033,-0.17592905,0.34712392,-0.06330086,11.45625,-69.356255,-6.7875004,143.54022,-35.76474,1.99718,0.22644563,0.20798315,0.67679447,0.6688906,984.32074
1747655983087,-1.0241281,6.15434,10.04507,-0.37140578,0.1962403,-0.052305296,11.775001,-69.318756,-6.675,143.60529,-35.479816,1.5353292,0.22230192,0.20872955,0.6775216,0.6693118,984.34296
1747655983109,-0.8781659,5.127819,11.215159,-0.46547896,0.1357647,-0.06940951,12.168751,-69.0,-6.675,143.70229,-34.972164,1.2275295,0.21778233,0.20724282,0.67831314,0.67045695,984.34296
1747655983130,-1.2251252,4.1467614,12.177074,-0.23212862,0.3281871,-0.00160352,12.0375,-68.925,-6.4125004,143.81067,-34.38709,0.90894973,0.21145245,0.20525429,0.67957807,0.67181265,984.36395
1747655983152,-1.1700903,4.237689,9.80818,0.06352994,0.33307403,0.052763447,11.71875,-68.887505,-6.43125,143.81679,-34.04433,0.451071,0.20638683,0.20701748,0.68117034,0.67123413,984.36395
1747655983174,-0.9212367,4.493721,8.1020975,0.07574723,0.10827578,0.049098257,11.94375,-68.90625,-6.675,143.75887,-33.993813,0.053723726,0.20480874,0.20881563,0.6818675,0.67045224,984.3896
1747655983196,-0.90448695,4.4745784,6.5515485,-0.16859868,0.01847866,0.018555017,11.962501,-69.4875,-6.9187503,143.69508,-33.994915,-0.13790046,0.20413125,0.20925592,0.68216103,0.6702229,984.38666
1747655983218,-0.37806597,4.130012,7.082755,-0.43676832,0.16630794,0.049709123,11.962501,-69.76875,-6.5625005,143.6623,-33.71412,-0.21689843,0.20108496,0.20762028,0.6832413,0.670552,984.38666
1747655983240,-0.16031912,3.6586258,8.224132,-0.4196641,0.34162614,0.08575014,11.925,-70.125,-6.6375003,143.58159,-33.198467,-0.41452384,0.19638263,0.20594385,0.6850754,0.6705913,984.36957
1747655983263,0.0071784677,3.5174494,8.300702,-0.040317077,0.25793764,0.19142975,11.681251,-70.481255,-6.3,143.32828,-32.60468,-0.8498619,0.19113122,0.2056964,0.6877616,0.66943395,984.36957
1747655983286,0.5096712,3.8524444,6.7908306,0.35307986,-0.20021093,0.24518585,11.45625,-70.51875,-6.3187504,143.05255,-32.680508,-0.8070514,0.19211951,0.20651218,0.68947935,0.667129,984.3649
1747655983307,1.0767702,4.211368,5.3359947,0.3903426,-0.49403688,0.1834885,11.493751,-70.3125,-6.4875,142.77249,-33.078587,-0.31475314,0.19759406,0.20627539,0.68956107,0.6655168,984.3649
1747655983329,1.1270195,4.4913282,5.2666025,0.171653,-0.44761115,0.036880963,11.512501,-70.425,-6.43125,142.56982,-33.57782,0.593624,0.20514677,0.20420948,0.6885434,0.66492206,984.35785
1747655983350,0.25603202,4.6636114,6.721439,0.074525505,-0.22525638,-0.00160352,11.306251,-70.40625,-6.7125,142.55371,-33.76917,1.113281,0.20860946,0.20260173,0.68767035,0.6652398,984.35785
1747655983371,-0.019142581,4.941179,7.4656067,0.22846343,-0.17027856,0.055817768,10.950001,-70.96875,-6.6000004,142.5586,-33.877983,1.3758876,0.21070725,0.20210488,0.6871639,0.6652532,984.3422
1747655983394,0.15792629,5.5226345,6.8721867,0.32559094,-0.27107126,0.0692568,10.6125,-71.11875,-6.3187504,142.49939,-34.138973,1.6074487,0.21383308,0.20264602,0.6866298,0.6646425,984.3422
1747655983416,0.3182454,5.9007006,6.920043,0.16920954,-0.2319759,-0.05413789,10.03125,-71.568756,-6.2625003,142.43465,-34.672596,2.1371434,0.21975107,0.20281471,0.68505424,0.6642864,984.33636
1747655983438,-0.26081768,6.02752,7.7312098,-0.010995566,-0.018173227,-0.07857248,9.806251,-71.887505,-6.15,142.52063,-34.864395,2.3146946,0.22141777,0.20285341,0.6839881,0.6648195,984.3266
1747655983465,-0.701097,6.099305,9.432507,-0.09590577,0.064904384,-0.007101303,9.5625,-72.39375,-6.15,142.65971,-34.79203,2.1092758,0.21991624,0.20322601,0.6837071,0.6654928,984.3266
